belongs_to_collection,budget,id,original_language,overview,production_companies,revenue,runtime,tagline,title,vote_average,vote_count,release_month,release_day,spoken_lang_en,spoken_lang_fr,spoken_lang_de,spoken_lang_es,spoken_lang_it,spoken_lang_ja,spoken_lang_ru,spoken_lang_other,genre_Drama,genre_Comedy,genre_Thriller,genre_Romance,genre_Action,genre_Horror,genre_Crime,genre_other,production_US,production_GB,production_FR,production_DE,production_IT,production_CA,production_JP,production_other
-1,22500000,10142,en,"['vietnam', 'war', 'soldier', 'find', 'outsider', 'squad', 'unnecessarily', 'kidnap', 'female', 'villager', 'based', 'actual', 'event', 'incident', 'hill', '192', 'november', '1966']",427,18671317.0,113.0,"['even', 'war', 'murder', 'murder']","['casualty', 'war']",6.8,203.0,8.0,Friday,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
98853,500000,10134,en,"['martial', 'artist', 'hunt', 'killer', 'plagueinfested', 'urban', 'dump', 'future']",39,10166459.0,86.0,"['he', 'first', 'hero', '21st', 'century', 'he', 'hope']",['cyborg'],4.9,154.0,4.0,Friday,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-1,19000000,21291,en,"['busy', 'executive', 'ted', 'danson', 'learns', 'meeting', 'mother', 'may', 'dying', 'rush', 'home', 'side', 'end', 'father', 'caretaker', 'becomes', 'closer', 'jack', 'lemmon', 'ever', 'estranged', 'son', 'ethan', 'hawke', 'executive', 'come', 'realize', 'missing', 'life']",819,19738015.0,117.0,[],['dad'],5.6,20.0,10.0,Friday,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-1,0,4925,en,"['los', 'angeles', 'homicide', 'detective', 'jerry', 'beck', 'search', 'murderer', 'killed', 'police', 'officer', 'christmas', 'eve', 'investigation', 'take', 'beck', 'inside', 'violent', 'world', 'hate', 'group', 'white', 'supremacist', 'hatching', 'deadly', 'plot', 'attack', 'even', 'innocent', 'people', 'beck', 'must', 'also', 'confront', 'personal', 'demon', 'including', 'growing', 'problem', 'alcohol', 'want', 'track', 'stop', 'violent', 'neonazis', 'late']",1184,8125592.0,105.0,"['one', 'cop', 'case', 'war']","['dead', 'bang']",5.4,16.0,3.0,Friday,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-1,0,14550,en,"['morning', 'playing', 'pingpong', 'hospital', 'rec', 'room', 'lost', 'new', 'york', 'framed', 'murder', 'never', 'covered', 'group', 'therapy']",819,28890240.0,113.0,"['four', 'guy', 'field', 'trip', 'reality']","['dream', 'team']",6.0,60.0,4.0,Friday,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0
-1,10000000,2210,en,"['musical', 'comedy', 'valerie', 'dealing', 'philandering', 'fiancé', 'ted', 'find', 'trio', 'alien', 'crashed', 'spaceship', 'swimming', 'pool', 'furry', 'being', 'shaved', 'girlfriend', 'salon', 'woman', 'discover', 'three', 'handsome', 'men', 'underneath', 'absorbing', 'native', 'culture', 'via', 'television', 'spaceman', 'ready', 'hit', 'dating', 'scene', '1980s', 'los', 'angeles']",20,3916303.0,100.0,"['valeries', 'discover', 'far', 'girl', 'go', 'find', 'mr', 'right']","['earth', 'girl', 'easy']",5.5,110.0,9.0,Thursday,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
186102,0,21721,en,"['michael', 'paré', 'star', 'eddie', 'wilson', 'rock', 'band', 'eddie', 'cruiser', 'band', 'height', 'career', '1960s', 'front', 'man', 'eddie', 'drive', 'car', 'bridge', 'apparent', 'suicide', 'body', 'never', 'found']",6,4786789.0,95.0,"['rebel', 'rocker', 'lover', 'idol', 'vanished']","['eddie', 'cruiser']",6.6,32.0,9.0,Friday,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,0,116014,en,"['ghostwriter', 'find', 'romantically', 'involved', 'current', 'wife', 'married', 'woman', 'longvanished', 'wife']",56,7754571.0,119.0,[],"['enemy', 'love', 'story']",5.7,11.0,12.0,Wednesday,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
-1,0,10551,en,"['jessie', 'aging', 'career', 'criminal', 'jail', 'fight', 'scheme', 'lineup', 'anyone', 'else', 'son', 'vito', 'currently', 'straight', 'narrow', 'fairly', 'shady', 'past', 'indeed', 'stranger', 'illegal', 'activity', 'great', 'hope', 'adam', 'vitos', 'son', 'jessies', 'grandson', 'bright', 'goodlooking', 'without', 'criminal', 'past']",196,12195695.0,110.0,[],"['family', 'business']",5.4,45.0,12.0,Friday,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
-1,16000000,20713,en,"['american', 'soldier', 'escape', 'execution', 'comrade', 'japanese', 'soldier', 'borneo', 'wwii', 'becomes', 'leader', 'personal', 'empire', 'among', 'headhunter', 'war', 'story', 'told', 'style', 'joseph', 'conrad', 'rudyard', 'kipling', 'american', 'reluctant', 'rejoin', 'fight', 'japanese', 'urging', 'british', 'commando', 'team', 'conduct', 'war', 'vengeance', 'japanese', 'attack', 'adopted', 'people']",111,2420917.0,117.0,"['midst', 'war', 'one', 'man', 'vanished', 'jungle', 'emerged', 'king']","['farewell', 'king']",5.9,23.0,3.0,Friday,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
-1,0,1380,en,"['cult', 'classic', '80', 'bfilm', 'slacker', 'skateboarder', 'get', 'butt', 'case', 'criminal', 'skateboarding', 'boy', 'named', 'brian', 'played', 'christian', 'slater', 'pretty', 'normal', 'life', 'brother', 'dy', 'cop', 'think', 'suicide', 'yet', 'wont', 'believe', 'follows', 'vietnamese', 'guy', 'think', 'get', 'lot', 'trouble', 'ride', 'skateboard', 'save', 'day']",812,2777280.0,109.0,[],"['gleaming', 'cube']",5.4,31.0,1.0,Friday,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-1,30000000,9085,en,"['sugar', 'ray', 'owner', 'illegal', 'casino', 'contend', 'pressure', 'vicious', 'gangster', 'corrupt', 'policeman', 'want', 'see', 'go', 'business', 'world', 'organized', 'crime', 'police', 'corruption', '1920s', 'dastardly', 'trick', 'fair']",972,60864870.0,116.0,"['something', 'big']","['harlem', 'night']",5.7,85.0,11.0,Friday,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-1,0,29185,en,"['jimmie', 'rainwood', 'minding', 'business', 'two', 'corrupt', 'police', 'officer', 'getting', 'address', 'wrong', 'burst', 'house', 'expecting', 'find', 'major', 'drug', 'dealer', 'rainwood', 'shot', 'officer', 'frame', 'drug', 'dealer', 'rainwood', 'convicted', 'drug', 'dealing', 'based', 'perjured', 'evidence', 'police', 'informant', 'thrown', 'seedy', 'jail', 'fighting', 'prove', 'innocence', 'diffucult', 'deal', 'reality', 'prison', 'life', 'everyone', 'claim', 'framed']",224,20047604.0,113.0,[],"['innocent', 'man']",6.4,28.0,10.0,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-1,20000000,505,en,"['career', 'criminal', 'deformed', 'since', 'birth', 'given', 'new', 'face', 'kindly', 'doctor', 'paroled', 'prison', 'appears', 'gone', 'straight', 'really', 'planning', 'revenge', 'man', 'killed', 'mentor', 'sent', 'prison']",41,7237794.0,94.0,"['changed', 'look', 'life', 'future', 'could', 'change', 'past']","['johnny', 'handsome']",6.1,49.0,9.0,Tuesday,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
88735,17000000,10345,en,"['extravagant', 'cop', 'michael', 'dooley', 'need', 'help', 'fight', 'drug', 'dealer', 'tried', 'kill', 'friend', 'give', 'dog', 'named', 'jerry', 'lee', 'officer', 'lewis', 'trained', 'smell', 'drug', 'help', 'dooley', 'set', 'put', 'enemy', 'behind', 'bar', 'jerry', 'lee', 'personality', 'work', 'want', 'hand', 'dog', 'quite', 'good', 'destroying', 'dooleys', 'car', 'house', 'sexlife']",819,78247647.0,101.0,"['meet', 'two', 'toughest', 'cop', 'town', 'one', 'little', 'smarter']",['k9'],5.5,209.0,4.0,Friday,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
105322,1500000,10222,en,"['enemy', 'refuse', 'humbled', 'destroy', 'accompanied', 'brother', 'kurt', 'van', 'damme', 'american', 'kickboxing', 'champion', 'eric', 'sloane', 'dennis', 'alexio', 'arrives', 'thailand', 'defeat', 'eastern', 'warrior', 'sport', 'opponent', 'ruthless', 'fighter', 'thai', 'champion', 'tong', 'po', 'tong', 'defeat', 'eric', 'paralyzes', 'life', 'crazed', 'anger', 'kurt', 'vow', 'revenge']",20,14697005.0,97.0,"['ancient', 'sport', 'becomes', 'deadly', 'game']",['kickboxer'],6.3,257.0,4.0,Thursday,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
-1,25000000,14372,en,"['underwater', 'deepsea', 'miner', 'encounter', 'soviet', 'wreck', 'bring', 'back', 'dangerous', 'cargo', 'base', 'ocean', 'floor', 'horrifying', 'result', 'crew', 'mining', 'base', 'must', 'fight', 'survive', 'genetic', 'mutation', 'hunt', 'one', 'one']",993,15704614.0,98.0,"['true', 'meaning', 'fear']",['leviathan'],6.0,125.0,3.0,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
-1,7000000,15138,en,"['young', 'boy', 'scared', 'monster', 'bed', 'asks', '6th', 'grade', 'brother', 'swap', 'room', 'night', 'bet', 'monster', 'really', 'exists', 'soon', 'brother', 'becomes', 'friend', 'monster', 'discovers', 'whole', 'new', 'world', 'fun', 'game', 'bed', 'pulling', 'prank', 'kid', 'monster', 'main', 'attraction']",0,793775.0,102.0,"['friend', 'real', 'monster', 'monster', 'real', 'friend']","['little', 'monster']",5.6,53.0,8.0,Friday,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
-1,24000000,9972,en,"['frank', 'leone', 'nearing', 'end', 'prison', 'term', 'relatively', 'minor', 'crime', 'paroled', 'however', 'warden', 'drumgoole', 'take', 'charge', 'drumgoole', 'assigned', 'hellhole', 'prison', 'administration', 'publicly', 'humiliated', 'leone', 'arrived', 'scene', 'ensure', 'leone', 'never', 'see', 'light', 'day']",196,22099847.0,115.0,"['much', 'man', 'takebefore', 'give', 'back']",['lock'],6.2,208.0,8.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9521,7500000,9494,en,"['mollie', 'single', 'working', 'mother', 'find', 'perfect', 'father', 'child', 'baby', 'mikey', 'prefers', 'james', 'cab', 'driver', 'turned', 'babysitter', 'take', 'make', 'happy', 'mollie', 'even', 'consider', 'james', 'going', 'take', 'trick', 'baby', 'think', 'bring', 'together', 'late']",196,296000000.0,93.0,"['he', 'hip', 'he', 'cool', 'he', '3', 'month', 'old']","['look', 'talking']",5.8,546.0,10.0,Thursday,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
-1,0,17362,en,"['randy', 'bodek', 'work', 'pizza', 'delivery', 'boy', 'senor', 'pizza', 'make', 'extra', 'buck', 'customer', 'special', 'though', 'order', 'pizza', 'extra', 'anchovy', 'mean', 'female', 'customer', 'looking', 'loving', 'loverboys', 'reputation', 'soon', 'make', 'popular', 'mom', 'bodek', 'suddenly', 'feel', 'like', 'extra', 'anchovy', 'thing', 'looking', 'grim', 'young', 'randy']",196,3960327.0,98.0,"['randy', 'bodek', 'idea', 'treat', 'woman', 'he', 'working']",['loverboy'],5.5,31.0,4.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97771,11000000,9942,en,"['rachel', 'phelps', 'inherits', 'cleveland', 'indian', 'deceased', 'husband', 'shes', 'determined', 'move', 'team', 'warmer', 'climate', 'losing', 'season', 'make', 'possible', 'easy', 'given', 'misfit', 'shes', 'hired', 'rachel', 'sure', 'dream', 'come', 'true', 'underestimate', 'succeed']",972,49797148.0,107.0,"['comedy', 'bat', 'ball']","['major', 'league']",6.7,222.0,2.0,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
-1,3000000,24739,en,"['30', 'year', 'searching', 'harry', 'edward', 'finally', 'met', 'girl', 'dream', 'unfortunately', 'even', 'chance', 'go', 'first', 'date', 'harry', 'intercept', 'chilling', 'news', 'wwiii', 'begun', 'nuclear', 'missile', 'destroy', 'los', 'angeles', 'le', 'hour']",16,1145404.0,87.0,"['70', 'minute', 'end', 'world', 'hide']","['miracle', 'mile']",7.2,50.0,5.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,12000000,27418,en,"['truman', 'gate', 'chicago', 'cop', 'set', 'find', 'brother', 'killer', 'meanwhile', 'another', 'brother', 'briar', 'hillbilly', 'decides', 'find', 'killer']",17,15942628.0,108.0,"['chicago', 'cop', 'hill', 'kentucky', 'hunting', 'brother', 'killer', 'seeking', 'justice', 'country', 'style']","['next', 'kin']",5.0,53.0,10.0,Friday,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
-1,8000000,39002,en,"['rip', 'world', 'wrestling', 'federation', 'champion', 'faithful', 'fan', 'network', 'wrestle', 'brell', 'new', 'head', 'world', 'television', 'network', 'want', 'rip', 'wrestle', 'network']",277,16093651.0,93.0,"['ring', 'ref', 'rule']","['hold', 'barred']",5.6,20.0,6.0,Friday,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-1,16000000,12663,en,"['russian', 'kgb', 'agent', 'sent', 'africa', 'kill', 'anticommunist', 'black', 'revolutionary', 'however', 'change', 'heart', 'see', 'russian', 'cuban', 'ally', 'killing', 'repressing', 'local', 'switch', 'side', 'help', 'rebel']",1,4192440.0,105.0,"['think', 'control', 'think']","['red', 'scorpion']",4.9,50.0,12.0,Saturday,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
328,93000000,331,en,"['need', 'fund', 'research', 'dr', 'alan', 'grant', 'accepts', 'large', 'sum', 'money', 'accompany', 'paul', 'amanda', 'kirby', 'aerial', 'tour', 'infamous', 'isla', 'sorna', 'long', 'hell', 'break', 'loose', 'stranded', 'wayfarer', 'must', 'fight', 'survival', 'host', 'new', 'even', 'deadly', 'dinosaur', 'try', 'make', 'snack']",76,368780809.0,92.0,"['time', 'walk', 'park']","['jurassic', 'park', 'iii']",5.7,2109.0,7.0,Wednesday,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
-1,12000000,327,ja,"['japanese', 'yakuza', 'gangster', 'deadly', 'existence', 'homeland', 'get', 'exiled', 'los', 'angeles', 'california', 'taken', 'little', 'brother', 'brother', 'gang', 'first', 'english', 'film', 'takeshi', 'kitano']",32,15250000.0,114.0,['japanese'],['brother'],6.8,107.0,9.0,Saturday,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
-1,100000000,869,en,"['spectacular', 'crashlanding', 'uncharted', 'planet', 'brash', 'astronaut', 'leo', 'davidson', 'find', 'trapped', 'savage', 'world', 'talking', 'ape', 'dominate', 'human', 'race', 'desperate', 'find', 'way', 'home', 'leo', 'must', 'evade', 'invincible', 'gorilla', 'army', 'led', 'ruthless', 'general', 'thade']",812,362211740.0,119.0,"['sorry', 'ever', 'born', 'human']","['planet', 'ape']",5.6,1270.0,7.0,Wednesday,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
-1,20000,36095,ja,"['wave', 'gruesome', 'murder', 'sweeping', 'tokyo', 'connection', 'bloody', 'x', 'carved', 'neck', 'victim', 'case', 'murderer', 'found', 'near', 'victim', 'remembers', 'nothing', 'crime', 'detective', 'takabe', 'psychologist', 'sakuma', 'called', 'figure', 'connection', 'investigation', 'go', 'nowhere']",51,99000.0,111.0,"['madness', 'terror', 'murder']",['cure'],7.4,63.0,11.0,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
-1,0,33379,en,"['clive', 'owen', 'star', 'prison', 'inmate', 'go', 'experimental', 'open', 'prison', 'inmate', 'walk', 'around', 'freely', 'get', 'job', 'training', 'impending', 'release', 'discovers', 'talent', 'growing', 'flower', 'talent', 'recognized', 'gardening', 'guru', 'encourages', 'four', 'inmate', 'enter', 'national', 'gardening', 'competition']",0,1443067.0,91.0,[],['greenfingers'],6.6,15.0,7.0,Friday,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1,400000,196859,en,"['sunny', 'holiday', 'aspiring', 'singing', 'star', 'abandon', 'wife', 'young', 'baby', 'set', 'ninemonth', 'tour', 'bleak', 'western', 'town', 'take', 'road', 'manager', 'pink', 'chrysler', 'search', 'version', 'american', 'dream', 'country', 'loving', 'audience']",0,43719.0,97.0,[],['jackpot'],6.0,1.0,7.0,Thursday,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-1,5000000,2171,en,"['setting', 'camp', 'firewood', 'year', '1981', 'last', 'day', 'everyone', 'go', 'back', 'real', 'world', 'still', 'summer', 'worth', 'unfinished', 'business', 'resolve', 'center', 'action', 'camp', 'director', 'beth', 'struggle', 'keep', 'order', 'fall', 'love', 'local', 'astrophysics', 'professor', 'busy', 'trying', 'save', 'camp', 'deadly', 'piece', 'nasa', 'skylab', 'hurtling', 'toward', 'earth', 'plus', 'dangerous', 'waterfall', 'rescue', 'love', 'triangle', 'misfit', 'cool', 'kid', 'talking', 'vegetable', 'can', 'question', 'resolved', 'course', 'big', 'talent', 'show', 'end', 'day']",4,295206.0,97.0,"['high', 'time', 'hard', 'body', 'soft', 'rock']","['wet', 'hot', 'american', 'summer']",6.4,271.0,7.0,Friday,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87228,0,19142,en,"['swamp', 'thing', 'return', 'battle', 'evil', 'dr', 'arcane', 'new', 'science', 'lab', 'full', 'creature', 'transformed', 'genetic', 'mutation', 'chooses', 'heather', 'locklear', 'new', 'object', 'affection']",1,192816.0,84.0,"['men', 'like', 'plant']","['return', 'swamp', 'thing']",4.6,35.0,5.0,Thursday,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
224976,15000000,10135,en,"['double', 'deuce', 'meanest', 'loudest', 'rowdiest', 'bar', 'south', 'masondixon', 'line', 'dalton', 'patrick', 'swayze', 'hired', 'clean', 'might', 'look', 'like', 'much', 'phdeducated', 'bouncer', 'prof', 'he', 'capable', 'busting', 'head', 'troublemaker', 'turning', 'roadhouse', 'jumping', 'hotspot', 'dalton', 'romance', 'gorgeous', 'dr', 'clay', 'kelly', 'lynch', 'put', 'bad', 'side', 'cutthroat', 'local', 'big', 'shot', 'brad', 'wesley', 'ben', 'gazzara']",270,30050028.0,114.0,"['dalton', 'life', 'like', 'loner', 'fight', 'like', 'professional', 'love', 'like', 'tomorrow']","['road', 'house']",6.3,259.0,5.0,Friday,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
-1,0,24254,en,"['later', '1960s', 'two', 'hippy', 'forced', 'leave', 'friend', 'wanted', 'fbi', 'see', 'criminal', 'hide', 'jungle', '20', 'year', 'secluded', 'outside', 'world', 'later', '1980s', 'find', 'secret', 'war', 'start', 'u', 'decide', 'return', 'new', 'york', 'tell', 'someone']",10,3169719.0,98.0,"['came', 'back', '20', 'year', 'find', 'nobody', 'want', 'save', 'world', 'want', 'buy']","['rude', 'awakening']",4.1,10.0,8.0,Wednesday,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
-1,0,32261,en,"['english', 'bonvivant', 'osteopath', 'enchanted', 'young', 'exotic', 'dancer', 'invite', 'live', 'serf', 'friend', 'mentor', 'contact', 'party', 'friend', 'meet', 'date', 'member', 'conservative', 'party', 'eventually', 'scandal', 'occurs', 'affair', 'minister', 'war', 'go', 'public', 'threatening', 'lifestyle', 'freedom']",182,8800000.0,115.0,"['story', 'seduced', 'world', 'controversial', 'film', 'year']",['scandal'],5.8,26.0,3.0,Friday,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0
-1,19000000,12150,en,"['seenitall', 'new', 'york', 'detective', 'frank', 'keller', 'unsettled', 'done', 'twenty', 'year', 'force', 'could', 'retire', 'come', 'term', 'wife', 'leaving', 'colleague', 'joining', 'officer', 'another', 'part', 'town', 'investigate', 'series', 'murder', 'linked', 'lonely', 'heart', 'column', 'find', 'getting', 'seriously', 'possibly', 'dangerously', 'involved', 'helen', 'one', 'main', 'suspect']",3,110879513.0,113.0,"['deception', 'dangerous', 'desire', 'deadly']","['sea', 'love']",6.7,144.0,9.0,Friday,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
-1,18000000,11185,en,"['murder', 'take', 'place', 'shop', 'david', 'lyon', 'deaf', 'man', 'fails', 'hear', 'gunshot', 'fired', 'outside', 'blind', 'man', 'wally', 'karue', 'hears', 'shot', 'see', 'perpetrator', 'arrested', 'escape', 'form', 'unlikely', 'partnership', 'chased', 'law', 'original', 'killer', 'pair', 'work', 'together', 'outwit']",196,46908987.0,103.0,"['murder', 'blind', 'guy', 'could', 'see', 'deaf', 'guy', 'could', 'hear', 'wanted']","['see', 'evil', 'hear', 'evil']",6.4,220.0,5.0,Friday,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
-1,0,47045,en,"['los', 'angeles', 'radiostation', 'manager', 'girlfriend', 'show', 'teenage', 'daughter', 'sexy']",420,12065892.0,97.0,"['girl', 'go', 'wild', 'boy', 'go', 'crazy', 'dad', 'go', 'nut']","['shes', 'control']",4.7,24.0,4.0,Friday,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
-1,5000000,12521,en,"['sent', 'electric', 'chair', 'serial', 'killer', 'us', 'electricity', 'come', 'back', 'dead', 'carry', 'vengeance', 'football', 'player', 'turned', 'police']",6,16554699.0,109.0,"['october', '2', '645', 'mass', 'murderer', 'horace', 'pinker', 'put', 'death', 'he', 'really', 'mad']",['shocker'],5.5,89.0,10.0,Friday,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-1,0,31083,en,"['christmas', 'break', 'college', 'student', 'michael', 'journey', 'quebec', 'city', 'spend', 'time', 'attractive', 'girlfriend', 'gabriella', 'long', 'arrives', 'gabriella', 'break', 'two', 'equally', 'gorgeous', 'sister', 'waste', 'time', 'showing', 'romantic', 'interest', 'meantime', 'michael', 'left', 'deal', 'gabriellas', 'eccentric', 'grandmother', 'offbeat', 'father', 'academic', 'spends', 'time', 'naked']",993,401421.0,94.0,"['nothing', 'love', 'laughter', 'little', 'therapy', 'fix']",['girl'],4.9,14.0,9.0,Friday,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
138706,0,30666,en,"['stepfather', 'escape', 'insane', 'asylum', 'wind', 'another', 'town', 'time', 'impersonating', 'marriage', 'counselor', 'seems', 'found', 'perfect', 'future', 'wife', 'stepson', 'love', 'however', 'people', 'try', 'get', 'way', 'marry', 'interfering', 'one', 'one', 'stepfather', 'eliminates', 'anyone', 'stand', 'way', 'perfect', 'family']",23,1519796.0,93.0,"['tonight', 'daddy', 'coming', 'home', 'slice', 'cake']","['stepfather', 'ii', 'make', 'room', 'daddy']",5.8,22.0,11.0,Friday,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
-1,55000000,9618,en,"['ray', 'tango', 'gabriel', 'cash', 'narcotic', 'detective', 'extremely', 'successful', 'stand', 'crime', 'lord', 'yves', 'perret', 'furious', 'loss', 'income', 'tango', 'cash', 'caused', 'frame', 'two', 'murder', 'caught', 'murder', 'weapon', 'scene', 'crime', 'two', 'alibi', 'thrown', 'prison', 'criminal', 'helped', 'convict', 'appears', 'going', 'trust', 'clear', 'name', 'catch', 'evil', 'perret']",1184,63408614.0,104.0,"['two', 'la', 'top', 'rival', 'cop', 'going', 'work', 'together', 'even', 'kill']","['tango', 'cash']",6.1,468.0,12.0,Friday,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-1,0,16560,en,"['max', 'washington', 'released', 'prison', 'serving', 'time', 'burglary', 'return', 'old', 'hangout', 'hoofer', 'club', 'old', 'girl', 'friend', 'amy', 'still', 'work', 'club', 'tap', 'instructor', 'le', 'thrilled', 'see', 'father', 'little', 'mo', 'happy', 'see', 'plan', 'show', 'involving', 'max', 'addition', 'max', 'old', 'partner', 'crime', 'another', 'job']",196,9114702.0,111.0,"['sometimes', 'matter', 'escape', 'rhythm']",['tap'],6.0,7.0,2.0,Sunday,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
